cadence,time,oxksc,halo
114115,1385.9535529972738,0.9995033948704596,0.9992018342018127
114116,1385.9549419188847,0.997296341110861,0.9965255260467529
114117,1385.9563308404954,1.0017701464955788,1.0012733936309814
114118,1385.9577197621052,0.9994945936008066,0.9987353086471558
114119,1385.959108683716,1.0013799773108245,1.0007200241088867
114120,1385.960497605327,0.9986628725709387,0.998002827167511
114121,1385.9618865269376,0.9981491566818513,0.9975737929344177
114122,1385.9632754485483,0.998951612049329,0.9980408549308777
114123,1385.9646643701585,0.9987594387342326,0.9978861212730408
114124,1385.9660532917692,1.0002322108212702,0.9993523955345154
114125,1385.9674422133799,0.9989619476314122,0.9981184601783752
114126,1385.9688311349898,1.000612803700537,0.9998970627784729
114127,1385.9702200566007,0.999128776279865,0.9983517527580261
114128,1385.9716089782114,1.0004397487662666,0.9995444416999817
114129,1385.9729978998214,1.0024683993458083,1.0018017292022705
114130,1385.9743868214314,1.0007230658885673,1.0000193119049072
114131,1385.9757757430416,1.001695186585592,1.0011507272720337
114132,1385.9771646641866,1.0007221276253055,0.9999114274978638
114133,1385.9785535857973,0.9976888290467626,0.996742308139801
114134,1385.9799425074075,0.9992754428175675,0.9985826015472412
114135,1385.9813314290182,1.000638207923571,0.9997726678848267
114136,1385.9827203506288,0.9993525876275139,0.9988826513290405
114137,1385.9841092722395,1.0014478341537594,1.000458002090454
114138,1385.9854981933845,1.0002307526752667,0.9994034767150879
114139,1385.9868871149947,1.001974404250035,1.0011967420578003
114140,1385.9882760366054,1.0002008744429796,0.9994063377380371
114141,1385.989664958216,1.0000542486640547,0.9991380572319031
114142,1385.9910538798263,0.9973833858617255,0.99689781665802
114143,1385.9924428009713,0.9981380894539056,0.9974613189697266
114144,1385.993831722582,0.999932254133212,0.9990280866622925
114145,1385.9952206441922,1.0011528157628196,1.0001366138458252
114146,1385.996609565802,0.9982039068990488,0.9974318146705627
114147,1385.9979984874121,0.9991862510704651,0.998015820980072
114148,1385.9993874085571,1.001845987607419,1.001075267791748
114149,1386.0007763301678,1.0006051102624436,0.9998336434364319
114150,1386.002165251778,0.9969243498440704,0.9960731863975525
114151,1386.003554172923,0.9977302834055016,0.9967801570892334
114152,1386.0049430945337,1.0013492699768154,1.0004318952560425
114153,1386.0063320161444,1.0011550958971254,1.0001267194747925
114154,1386.0077209377553,0.999839567744293,0.9992121458053589
114155,1386.0091098588996,0.9968767643235474,0.9959044456481934
114156,1386.0104987805103,1.0013603346310855,1.0006898641586304
114157,1386.011887702121,0.9986691858537111,0.9979537725448608
114158,1386.0132766232655,0.9989287799536278,0.9982478022575378
114159,1386.0146655448762,1.002612453076436,1.0016824007034302
114160,1386.0160544664868,0.9990037597804086,0.9978886246681213
114161,1386.0174433876314,1.001590707108081,1.0010195970535278
114162,1386.0188323092414,0.9993203431491803,0.9983198046684265
114163,1386.0202212303857,0.9991734523893677,0.9982156753540039
114164,1386.0216101519964,0.9995416898879397,0.9988645911216736
114165,1386.0229990736073,1.0014511527079097,1.0005578994750977
114166,1386.0243879947516,1.0016532493080161,1.0007615089416504
114167,1386.0257769163622,1.0004987784661032,0.9998489618301392
114168,1386.0271658375073,1.0008560957247938,0.9998845458030701
114169,1386.0285547591182,0.9976814173128841,0.997011661529541
114170,1386.029943680729,1.0002680960784192,0.9993646144866943
114171,1386.0313326018731,0.9978964900798668,0.9967544078826904
114172,1386.032721523484,0.9991250349173013,0.9983465671539307
114173,1386.0341104446293,1.0009530318559672,0.9998515844345093
114174,1386.035499366239,0.9995062923472661,0.9985820055007935
114175,1386.036888287384,0.9993720002548386,0.9985861778259277
114176,1386.038277208995,1.0018276486437934,1.0007421970367432
114177,1386.0396661301393,0.9986149164208884,0.9976001977920532
114178,1386.0410550517495,0.9977940098483864,0.9971301555633545
114179,1386.0424439728936,0.9980446818829385,0.9970945119857788
114180,1386.0438328945045,1.0004041643626702,0.9995347261428833
114181,1386.0452218156497,1.0009633322124227,0.9998242259025574
114182,1386.0466107372595,1.0002428070815745,0.9990927577018738
114183,1386.0479996584047,0.9968668840087705,0.9961947202682495
114184,1386.04938857955,0.9992143532161847,0.9982060790061951
114185,1386.0507775011606,1.0016940229675264,1.0007768869400024
114186,1386.0521664223056,0.9992758294853435,0.9985113739967346
114187,1386.0535553439156,0.999140310693968,0.9983850121498108
114188,1386.0549442650608,0.9986467652198332,0.9979025721549988
114189,1386.0563331866715,0.9993631821924533,0.9985682368278503
114190,1386.0577221078158,0.9995250720902824,0.9984790682792664
114191,1386.059111028961,0.9998208371112431,0.9989568591117859
114192,1386.0604999505717,0.9995532230402524,0.998612642288208
114193,1386.0618888717158,0.9997099673783931,0.99889075756073
114194,1386.0632777928604,0.998946327515523,0.9981009364128113
114195,1386.0646667144706,0.9981231296667863,0.9972320199012756
114196,1386.0660556356156,0.9992928796171524,0.9981133341789246
114197,1386.0674445567606,0.9986188313438467,0.9981111288070679
114198,1386.0688334783706,0.9994778598169397,0.9986010789871216
114199,1386.0702223995158,0.9996870790209619,0.9989460706710815
114200,1386.0716113206608,0.9976978487930446,0.9970415234565735
114201,1386.0730002422715,1.0004364302085282,0.9995803833007812
114202,1386.0743891634165,0.9980410995269272,0.9967464208602905
114203,1386.075778084561,0.9993088562675577,0.998432993888855
114204,1386.0771670061717,0.9999070298480175,0.9989061951637268
114205,1386.0785559273168,0.9988991725683275,0.9984493851661682
114206,1386.0799448484613,1.0024992843449276,1.0015381574630737
114207,1386.0813337696063,1.0002770169188082,0.9992263317108154
114208,1386.082722691217,1.0015109877948476,1.0005786418914795
114209,1386.0841116123615,1.0007753653538962,0.9997051954269409
114210,1386.0855005335056,1.0002275296395415,0.9990679025650024
114211,1386.0868894546502,1.0012506852605876,1.0007537603378296
114212,1386.0882783757952,0.9988778840732491,0.9980447292327881
114213,1386.0896672974059,0.9981011376541818,0.9971174597740173
114214,1386.0910562185504,0.9998643247947837,0.9989966154098511
114215,1386.0924451396954,0.9998706726486021,0.999332845211029
114216,1386.0938340608404,0.9995600387852428,0.9986120462417603
114217,1386.0952229819854,0.9998027492675479,0.9990841746330261
114218,1386.0966119031305,1.0017362777538772,1.0008102655410767
114219,1386.0980008247407,1.0003166806177526,0.9992722272872925
114220,1386.0993897458857,0.9985428792272307,0.9976044297218323
114221,1386.1007786670307,0.9986112429857391,0.9975639581680298
114222,1386.1021675881752,1.0003760681546752,0.9993175268173218
114223,1386.1035565093202,0.999489794130326,0.9989646077156067
114224,1386.1049454304652,0.9995074484548381,0.9984623193740845
114225,1386.1063343516098,1.0006491990725175,0.9998456239700317
114226,1386.107723272754,1.0009306088349554,0.9999138712882996
114227,1386.1091121943641,0.9998475411124306,0.998850405216217
114228,1386.1105011155091,0.9987063159912525,0.9978225231170654
114229,1386.1118900366541,0.9999751261736161,0.9991525411605835
114230,1386.1132789577987,1.0007065764872627,0.9994654059410095
114231,1386.1146678789437,0.9999256324541702,0.9990373849868774
114232,1386.1160568000887,1.0014337778895812,1.0003470182418823
114233,1386.1174457212337,1.0000156979054617,0.9991502165794373
114234,1386.118834642379,0.9981622815556637,0.9973390102386475
114235,1386.1202235635233,1.000417217272539,0.9997233152389526
114236,1386.1216124846683,1.0006365182411179,0.9997381567955017
114237,1386.1230014058135,1.000063309259134,0.9993305206298828
114238,1386.1243903269578,0.9985258224305114,0.9975953698158264
114239,1386.1257792481028,0.9991945016825144,0.9983941912651062
114240,1386.1271681692479,1.0007804678746162,0.9998389482498169
114241,1386.1285570903924,1.0002751863333486,0.9995845556259155
114242,1386.129946011537,0.9994228207366243,0.9986140727996826
114243,1386.131334932681,0.998156691262417,0.9971839785575867
114244,1386.1327238538263,0.9982997627962135,0.9975292682647705
114245,1386.1341127749715,1.0013018110435046,1.0006883144378662
114246,1386.1355016961156,0.9991845130706783,0.9979904890060425
114247,1386.136890616795,0.9999448417810702,0.999272882938385
114248,1386.1382795379402,1.0015654337179394,1.0005745887756348
114249,1386.1396684590854,1.00013695381306,0.9991864562034607
114250,1386.1410573802304,0.9994814793203421,0.9989286661148071
114251,1386.1424463013745,0.9982852282324011,0.9971120953559875
114252,1386.1438352225198,0.9995869685561926,0.9987296462059021
114253,1386.145224143665,1.0029093362204378,1.001868486404419
114254,1386.1466130648091,0.9997221279289142,0.9988729357719421
114255,1386.1480019854887,0.9995923464872518,0.9983882904052734
114256,1386.149390906634,0.9983629100634416,0.9971984028816223
114257,1386.150779827778,1.000674848676557,0.9999842643737793
114258,1386.1521687489226,0.9994644735172781,0.9985175132751465
114259,1386.153557670067,0.9992766635335997,0.9985755681991577
114260,1386.1549465912121,0.9988055085000771,0.9977350234985352
114261,1386.1563355118915,1.0005411623297031,0.9995309710502625
114262,1386.1577244330356,0.9998840528859394,0.9991379380226135
114263,1386.1591133541808,1.0005616975256215,0.9998140931129456
114264,1386.160502275326,1.001579153184448,1.0006662607192993
114265,1386.161891196471,1.0003282256300108,0.9995777010917664
114266,1386.1632801171504,0.9986468492617568,0.9976713061332703
114267,1386.164669038295,0.9994089006658329,0.9987058639526367
114268,1386.16605795944,0.9988006160214786,0.997869074344635
114269,1386.167446880585,0.9997468416265991,0.9987471699714661
114270,1386.1688358012636,0.9980783919227494,0.9971215128898621
114271,1386.1702247224089,0.9999387601708555,0.998962938785553
114272,1386.1716136435539,1.0012414256139668,1.0003197193145752
114273,1386.1730025642325,0.9990269312003051,0.9981253147125244
114274,1386.1743914853769,0.9978244725764291,0.9971271753311157
114275,1386.1757804065214,0.9992097089633176,0.998262345790863
114276,1386.1771693272008,0.9990041591035715,0.9980891942977905
114277,1386.1785582483458,0.9993767082290994,0.9985705614089966
114278,1386.1799471694903,0.9996096710706354,0.998801052570343
114279,1386.1813360901697,0.9980477711805351,0.9971218109130859
114280,1386.1827250113147,0.9989156575203981,0.9981797337532043
114281,1386.1841139324597,1.0009859936786187,1.0002384185791016
114282,1386.185502853139,1.00034896191137,0.9992330074310303
114283,1386.1868917742836,0.9996036071664132,0.998684823513031
114284,1386.1882806954286,1.0001678624804498,0.9993082284927368
114285,1386.189669616108,0.9986797785002646,0.998004138469696
114286,1386.1910585372525,0.9988288551680885,0.9980000257492065
114287,1386.1924474579318,0.9989891547991925,0.998174250125885
114288,1386.1938363790769,0.9986307672154854,0.9980602264404297
114289,1386.1952252997557,0.9991605960747925,0.9980170130729675
114290,1386.1966142208998,1.0006074423074462,0.9996240735054016
114291,1386.1980031420444,1.0025911425518896,1.0014078617095947
114292,1386.1993920627237,1.0004514556875928,0.9996316432952881
114293,1386.2007809838688,0.9989222569574476,0.998045802116394
114294,1386.2021699045476,0.9999259990541496,0.9991549253463745
114295,1386.2035588256927,0.9997044546432764,0.9989074468612671
114296,1386.204947746372,0.999861054119197,0.9988638758659363
114297,1386.206336667517,0.9989778863983442,0.998389482498169
114298,1386.2077255881966,1.0019654856949916,1.0007115602493286
114299,1386.209114509341,0.9993946840832977,0.998576819896698
114300,1386.2105034300203,0.9993627562756464,0.9987152814865112
114301,1386.2118923511653,0.9988816720119531,0.9978844523429871
114302,1386.2132812718442,0.9988352526891546,0.9977903962135315
114303,1386.2146701929892,1.0000465252648996,0.9990915060043335
114304,1386.2160591136685,0.9969848398278967,0.9962417483329773
114305,1386.217448034348,0.9979553090054001,0.9971494674682617
114306,1386.2188369554924,0.9980220736662267,0.9971911907196045
114307,1386.2202258761704,0.9998511604894368,0.9989362359046936
114308,1386.2216147973154,0.9978365326014851,0.9972790479660034
114309,1386.223003717995,0.9973926711002405,0.996570348739624
114310,1386.2243926391393,0.9970226268621484,0.9961894154548645
114311,1386.2257815598186,1.000911920961941,1.00009286403656
114312,1386.227170480498,1.0002042655272525,0.9991607069969177
114313,1386.2285594016432,1.0001165629320543,0.9993712902069092
114314,1386.2299483223228,0.998083045234758,0.9971038699150085
114315,1386.2313372430012,0.9990949208725711,0.9980155229568481
114316,1386.2327261641465,0.9968425925961284,0.9959294199943542
114317,1386.234115084826,1.001153939612139,1.0002505779266357
114318,1386.2355040055045,0.9988415378668875,0.9978111386299133
114319,1386.2368929266495,0.9983606568994282,0.997451663017273
114320,1386.238281847329,1.0005452313026681,0.9996336102485657
114321,1386.2396707680086,0.9989164385121112,0.998257040977478
114322,1386.2410596891527,1.002670795342434,1.002397894859314
114323,1386.2424486098307,0.9997586977552051,0.998810887336731
114324,1386.2438375305103,1.000385410395608,0.9990482330322266
114325,1386.2452264516555,0.9999097043701813,0.9988930821418762
114326,1386.246615372334,1.0002292247589886,0.998960554599762
114327,1386.2480042930135,0.9986995082989703,0.9976364374160767
114328,1386.249393213693,0.9998679151804002,0.9990420937538147
114329,1386.2507821348381,1.000207020635476,0.9994461536407471
114330,1386.2521710555175,0.9997543801298135,0.9985736012458801
114331,1386.2535599761961,0.997565620614498,0.9965932965278625
114332,1386.2549488968757,1.0012526894883682,1.0003653764724731
114333,1386.256337817555,1.0008746872732261,0.9999201893806458
114334,1386.2577267386991,0.9989323784167597,0.9978044033050537
114335,1386.2591156593787,0.9990550036001535,0.9981398582458496
114336,1386.2605045800583,1.0009549972123373,0.9998631477355957
114337,1386.2618935007376,1.0003609556802509,0.9996286630630493
114338,1386.2632824214163,0.9998744707855133,0.998895525932312
114339,1386.2646713420945,0.9983372347131837,0.9975630044937134
114340,1386.2660602632395,1.0030343076049664,1.00194251537323
114341,1386.2674491839189,0.9999962558560753,0.9990894794464111
114342,1386.2688381045975,1.0007176329260636,0.9995914101600647
114343,1386.270227025277,1.001357781545778,1.0001286268234253
114344,1386.2716159459565,0.9993511296443409,0.9984722137451172
114345,1386.2730048666358,1.0010110598937942,1.0001428127288818
114346,1386.2743937873151,1.0010626568298047,1.0000020265579224
114347,1386.275782707994,0.9998367310566721,0.9988322854042053
114348,1386.277171629139,0.997207566477069,0.9961547255516052
114349,1386.2785605498184,0.9995473008493485,0.9987557530403137
114350,1386.2799494704973,0.998431767195408,0.9977272152900696
114351,1386.2813383911766,1.0006786997327664,0.9998156428337097
114352,1386.282727311856,0.9984694330920846,0.9974610209465027
114353,1386.2841162325353,1.0011646478584022,0.9998795390129089
114354,1386.2855051532147,0.998654956113238,0.9978997111320496
114355,1386.2868940738927,0.9976700888427421,0.9969264268875122
114356,1386.2882829945715,1.0012922813057832,1.0004298686981201
114357,1386.289671915251,1.0003502988026183,0.9994254112243652
114358,1386.2910608359298,1.0007913287889447,0.9998127818107605
114359,1386.2924497566091,1.000329643287069,0.999712347984314
114360,1386.2938386772885,0.9981279647289265,0.9975479245185852
